haplotype	first	last	duration	total	prefecture
1.501.7.212.22|1.501.7.915.1	2021-07-07	2021-08-29	54	34	Tokyo
1.501.7.212.22|1.501.7.915.1	2021-07-08	2021-09-03	58	14	Kanagawa
1.501.7.212.22|1.501.7.915.1	2021-07-26	2021-08-03	9	14	Hokkaido
1.501.7.212.22|1.501.7.915.1	2021-07-28	2021-08-26	30	42	Fukuoka
1.501.7.212.22|1.501.7.915.1	2021-08-01	2021-09-15	46	11	Saitama
1.501.7.212.22|1.501.7.915.1	2021-08-16	2021-09-11	27	11	Kochi
1.501.7.212.22.10	2021-07-27	2021-08-23	28	16	Tokyo
1.501.7.212.22.21	2021-08-09	2021-09-06	29	10	Kanagawa
1.501.7.212.25|1.501.7.934.1	2021-07-12	2021-09-07	58	48	Osaka
1.501.7.212.25|1.501.7.934.1	2021-07-21	2021-09-03	45	74	Hyogo
1.501.7.212.25.39	2021-08-26	2021-09-07	13	12	Hyogo
1.501.7.212.25.46	2021-08-07	2021-08-26	20	11	Hiroshima
1.501.7.212.x.7	2021-07-29	2021-08-23	26	10	Niigata
1.501.7.212.x.7.1	2021-08-04	2021-09-13	41	15	Tokyo
1.501.7.212.x.7.x.11.5	2021-09-02	2021-09-27	26	10	Fukuoka
1.501.7.212.x.7.x.17.x.1	2021-09-14	2021-11-10	58	16	Osaka
1.501.7.212.x.7.x.17.x.1	2021-10-29	2021-12-20	53	17	Kanagawa
1.501.7.212.x.7.x.17.x.1.23	2021-11-15	2022-01-19	66	47	Tokyo
1.501.7.212.x.7.x.17.x.1.23	2021-11-29	2021-12-25	27	15	Kanagawa
1.501.7.212.x.7.x.17.x.1.23	2021-12-08	2021-12-30	23	22	Chiba
1.501.7.212.x.7.x.17.x.1.23.x.12.4	2021-12-24	2022-01-21	29	24	Tochigi
1.501.7.212.x.7.x.17.x.1.23.x.12.5	2022-01-08	2022-01-23	16	16	Kochi
1.501.7.212.x.7.x.17.x.1.23.x.12.x.3	2021-12-20	2022-01-02	14	11	Yamaguchi
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-19	2022-02-03	47	36	Saitama
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-20	2022-02-12	55	95	Tokyo
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-21	2022-01-20	31	16	Osaka
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-21	2022-01-07	18	27	Kanagawa
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-23	2022-01-14	23	11	Hyogo
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-28	2022-01-10	14	10	Aichi
1.501.7.212.x.7.x.17.x.1.x.11	2021-12-28	2022-01-13	17	15	Chiba
1.501.7.212.x.7.x.17.x.1.x.11	2022-01-06	2022-02-09	35	13	Shizuoka
1.501.7.212.x.7.x.17.x.1.x.11.11	2022-01-07	2022-01-29	23	14	Tokyo
1.501.7.212.x.7.x.17.x.1.x.11.x.10	2022-01-03	2022-01-19	17	65	Okinawa
1.501.7.212.x.7.x.17.x.1.x.38	2021-12-13	2022-01-04	23	11	Kanagawa
1.501.7.212.x.7.x.17.x.1.x.38	2021-12-22	2022-01-13	23	10	Tokyo
1.501.7.212.x.7.x.17.x.1.x.55	2021-12-22	2022-01-08	18	28	Fukushima
1.501.7.212.x.7.x.17.x.1.x.55.6	2022-01-04	2022-02-10	38	15	Fukushima
1.501.7.240	2021-07-31	2021-09-25	57	11	Gunma
1.501.7.248.5.2	2021-08-16	2021-08-30	15	11	Mie
1.501.7.248.5.4	2021-08-17	2021-08-25	9	13	Saitama
1.501.7.248.9	2021-07-28	2021-09-13	48	44	Aichi
1.501.7.248.9.1.1	2021-08-18	2021-09-04	18	10	Aichi
1.501.7.249	2021-07-29	2021-09-06	40	20	Tokyo
1.501.7.249	2021-08-06	2021-09-06	32	10	Kanagawa
1.501.7.249.19	2021-08-13	2021-09-29	48	11	Kanagawa
1.501.7.267	2021-07-22	2021-08-25	35	22	Tokyo
1.501.7.278	2021-07-11	2021-09-04	56	61	Tokyo
1.501.7.278	2021-07-15	2021-08-22	39	10	Chiba
1.501.7.278	2021-07-20	2021-08-29	41	12	Saitama
1.501.7.278	2021-07-26	2021-09-28	65	84	Osaka
1.501.7.278	2021-07-30	2021-09-17	50	24	Hyogo
1.501.7.278	2021-08-03	2021-09-11	40	17	Fukuoka
1.501.7.278.3.1.x.2	2021-11-08	2021-12-27	50	44	Fukuoka
1.501.7.278.30	2021-08-16	2021-09-09	25	23	Fukuoka
1.501.7.278.34	2021-08-12	2021-09-12	32	17	Osaka
1.501.7.278.112	2021-07-29	2021-09-21	55	13	Tokyo
1.501.7.278.114	2021-07-27	2021-08-30	35	18	Tokyo
1.501.7.278.x.48.x.2	2021-08-06	2021-09-06	32	10	Tokyo
1.501.7.285.2	2021-08-13	2021-08-31	19	11	Fukuoka
1.501.7.291.2	2021-08-02	2021-09-13	43	78	Miyagi
1.501.7.291.2.17.2	2021-08-03	2021-09-13	42	104	Miyagi
1.501.7.291.2.17.2.45	2021-08-23	2021-09-13	22	10	Miyagi
1.501.7.334	2021-07-15	2021-09-13	61	14	Tokyo
1.501.7.334.14	2021-08-16	2021-09-04	20	13	Hiroshima
1.501.7.334.19|1.501.7.942.1	2021-08-01	2021-08-16	16	15	Nagano
1.501.7.334.23	2021-07-28	2021-08-27	31	10	Tokyo
1.501.7.347.1	2021-07-13	2021-08-28	47	23	Tokyo
1.501.7.347.1	2021-07-25	2021-09-07	45	10	Aichi
1.501.7.347.1.6	2021-07-22	2021-08-25	35	11	Tokyo
1.501.7.353.x.1.2	2021-08-14	2021-09-03	21	22	Okinawa
1.501.7.363	2021-07-24	2021-08-16	24	15	Chiba
1.501.7.375	2021-08-07	2021-09-02	27	10	Osaka
1.501.7.375	2021-08-09	2021-09-08	31	32	Hyogo
1.501.7.375.10.7	2021-08-19	2021-09-08	21	22	Aichi
1.501.7.375.11	2021-07-13	2021-08-27	46	33	Tokyo
1.501.7.375.11.19	2021-07-18	2021-08-18	32	36	Tokyo
1.501.7.375.11.19.21.x.1	2021-08-11	2021-09-02	23	12	Tokyo
1.501.7.413.x.1|1.501.7.386.x.1	2021-08-23	2021-10-01	40	10	Miyagi
1.501.7.414	2021-07-25	2021-09-06	44	20	Tokyo
1.501.7.414	2021-08-26	2021-09-21	27	12	Fukushima
1.501.7.426	2021-07-10	2021-08-31	53	23	Kanagawa
1.501.7.426	2021-07-11	2021-08-24	45	37	Tokyo
1.501.7.426	2021-07-19	2021-08-30	43	35	Saitama
1.501.7.426.28|1.501.7.411.1	2021-08-11	2021-08-30	20	11	Kanagawa
1.501.7.426.38.6	2021-08-23	2021-10-13	52	17	Tokyo
1.501.7.426.38.6	2021-08-30	2021-10-19	51	14	Saitama
1.501.7.426.64	2021-07-26	2021-08-16	22	21	Ibaraki
1.501.7.426.64.10	2021-07-25	2021-09-13	51	17	Tokyo
1.501.7.439	2021-07-08	2021-08-30	54	54	Kanagawa
1.501.7.439	2021-07-21	2021-09-10	52	17	Tokyo
1.501.7.439	2021-07-21	2021-08-30	41	13	Chiba
1.501.7.439.36	2021-08-13	2021-08-24	12	11	Kanagawa
1.501.7.439.37.1.2	2021-08-18	2021-09-15	29	65	Aomori
1.501.7.460.2	2021-07-26	2021-09-02	39	21	Kanagawa
1.501.7.460.2	2021-08-11	2021-08-27	17	10	Saitama
1.501.7.460.2.23	2021-08-13	2021-09-01	20	20	Kanagawa
1.501.7.475	2021-07-05	2021-08-12	39	10	Tokyo
1.501.7.475	2021-07-21	2021-08-12	23	11	Hokkaido
1.501.7.475.x.1	2021-08-18	2021-09-15	29	13	Tokyo
1.501.7.483	2021-07-20	2021-10-18	91	52	Saitama
1.501.7.483	2021-07-21	2021-09-13	55	74	Tokyo
1.501.7.483	2021-07-28	2021-09-11	46	21	Kanagawa
1.501.7.483	2021-07-31	2021-08-26	27	16	Osaka
1.501.7.483.84	2021-08-11	2021-09-13	34	35	Osaka
1.501.7.483.84	2021-08-16	2021-09-03	19	11	Hyogo
1.501.7.483.84.25	2021-08-24	2021-09-18	26	16	Osaka
1.501.7.497	2021-07-31	2021-09-02	34	42	Hokkaido
1.501.7.497.28	2021-08-14	2021-09-07	25	15	Hokkaido
1.501.7.506	2021-07-19	2021-08-30	43	13	Tokyo
1.501.7.506.4	2021-08-30	2021-09-13	15	10	Saitama
1.501.7.511	2021-08-10	2021-09-05	27	10	Tokyo
1.501.7.511	2021-08-15	2021-09-01	18	10	Kanagawa
1.501.7.513	2021-07-01	2021-09-14	76	43	Tokyo
1.501.7.513	2021-08-04	2021-08-31	28	13	Saitama
1.501.7.513	2021-08-10	2021-09-15	37	28	Fukuoka
1.501.7.513.41	2021-08-12	2021-09-02	22	14	Fukuoka
1.501.7.517	2021-07-28	2021-09-15	50	11	Tokyo
1.501.7.520	2021-07-07	2021-08-27	52	21	Tokyo
1.501.7.520	2021-07-08	2021-08-20	44	18	Chiba
1.501.7.520.21	2021-07-06	2021-09-02	59	24	Fukuoka
1.501.7.520.21.12	2021-07-21	2021-08-27	38	11	Fukuoka
1.501.7.520.21.12.4	2021-07-19	2021-09-06	50	56	Fukuoka
1.501.7.520.21.12.4	2021-07-27	2021-08-17	22	14	Yamaguchi
1.501.7.520.21.12.4.36	2021-07-21	2021-09-01	43	14	Fukuoka
1.501.7.520.21.12.4.49	2021-08-16	2021-08-30	15	21	Yamaguchi
1.501.7.520.21.12.4.x.8.1	2021-08-17	2021-08-26	10	15	Fukuoka
1.501.7.520.21.x.3	2021-07-27	2021-08-17	22	14	Fukuoka
1.501.7.520.21.x.3	2021-08-08	2021-08-30	23	11	Tokyo
1.501.7.520.21.x.3	2021-08-12	2021-08-30	19	10	Chiba
